week,sector_name,lat,long,azimuth,zone,post_code,state,total_score,national_overview,post_code_overview,area_experience_state_rank,area_experience_post_code_rank,average_customer_experience_state,average_customer_experience_post_code,state_area_experience_base_rank,post_code_area_experience_base_rank,crowd_post_code_score,complaint_post_code_score,complaint_data_post_code_score,complaint_voice_post_code_score,addtional_post_code_score,crowd_state_score,complaint_state_score,complaint_data_state_score,complaint_voice_state_score,addtional_state_score,benchmark_area_post_code,tpg_total_post_code_score,optus_total_post_code_score,telstra_total_post_code_score,benchmark_area_state,tpg_total_state_score,optus_total_state_score,telstra_total_state_score,usage_pattern_post_code,usage_pattern_state,total_#_of_churned_users_sector,total_#_of_churned_users_post_code,total_#_of_churned_users_state,total_#_of_churned_users_sector_acumulated,total_#_of_churned_users_post_code_acumulated,total_#_of_churned_users_state_acumulated,user_count_per_sector,user_count_per_post_code,user_count_per_state,churned_ratio_post_code,churned_ratio_state,churned_ratio_post_code_accumulated,churned_ratio_state_accumulated,total_complaints_per_post_code,total_complaints_per_state,total_complaints_per_sector,quality,accessibility,capacity,eea_integrity,unique_integrity,netscout_integrity,ran_integrity,crowd_integrity
24/03/2025,505712_1,-12.69944,131.01361,120,Zone2,822,NT,24,Green,Green,90,72,88,90,91,55,55,100,100,100,80,75,100,100,100,80,0,55,65,60,100,65,65,65,Normal Data User,Normal Data User,-,-,10,-,4,161,-,7189,58537,-,0.017083212,0.055640562,0.275039718,-,-,-,0,0,0,0,0,0,1,0
24/03/2025,505712_2,-12.69944,131.01361,240,Zone2,822,NT,24,Green,Green,90,72,88,90,91,55,55,100,100,100,80,75,100,100,100,80,0,55,65,60,100,65,65,65,Normal Data User,Normal Data User,-,-,10,-,4,161,-,7189,58537,-,0.017083212,0.055640562,0.275039718,-,-,-,0,0,0,0,0,0,1,0
24/03/2025,505712_3,-12.69944,131.01361,0,Zone2,822,NT,24,Green,Green,90,72,88,90,91,55,55,100,100,100,80,75,100,100,100,80,0,55,65,60,100,65,65,65,Normal Data User,Normal Data User,-,-,10,-,4,161,-,7189,58537,-,0.017083212,0.055640562,0.275039718,-,-,-,0,0,0,0,0,0,1,0
24/03/2025,558305_1,-12.4762,130.9183,120,Zone2,828,NT,82,Green,Green,90,86,88,87,91,85,55,100,100,100,80,75,100,100,100,80,100,75,70,65,100,65,65,65,Normal Data User,Normal Data User,-,1,10,-,6,161,5357,11251,58537,0.008888099,0.017083212,0.053328593,0.275039718,-,-,-,80,100,90,1,1,1,1,1
24/03/2025,558305_2,-12.4762,130.9183,240,Zone2,828,NT,77,Green,Green,90,86,88,87,91,85,55,100,100,100,80,75,100,100,100,80,100,75,70,65,100,65,65,65,Normal Data User,Normal Data User,-,1,10,1,6,161,4288,11251,58537,0.008888099,0.017083212,0.053328593,0.275039718,-,-,-,80,100,100,1,1,1,1,1
24/03/2025,558305_3,-12.4762,130.9183,0,Zone2,828,NT,76,Green,Green,90,86,88,87,91,85,55,100,100,100,80,75,100,100,100,80,100,75,70,65,100,65,65,65,Normal Data User,Normal Data User,-,1,10,-,6,161,1169,11251,58537,0.008888099,0.017083212,0.053328593,0.275039718,-,-,-,80,100,90,1,1,1,1,1
24/03/2025,558310_1,-12.4379,130.9489,120,Zone2,828,NT,86,Green,Green,90,86,88,87,91,85,55,100,100,100,80,75,100,100,100,80,100,75,70,65,100,65,65,65,Normal Data User,Normal Data User,-,1,10,-,6,161,3801,11251,58537,0.008888099,0.017083212,0.053328593,0.275039718,-,-,-,80,100,100,1,1,1,1,1
24/03/2025,558310_2,-12.4379,130.9489,240,Zone2,828,NT,74,Green,Green,90,86,88,87,91,85,55,100,100,100,80,75,100,100,100,80,100,75,70,65,100,65,65,65,Normal Data User,Normal Data User,-,1,10,-,6,161,6157,11251,58537,0.008888099,0.017083212,0.053328593,0.275039718,-,-,-,80,100,90,1,1,1,1,1
24/03/2025,558310_3,-12.4379,130.9489,0,Zone2,828,NT,83,Green,Green,90,86,88,87,91,85,55,100,100,100,80,75,100,100,100,80,100,75,70,65,100,65,65,65,Normal Data User,Normal Data User,-,1,10,3,6,161,6088,11251,58537,0.008888099,0.017083212,0.053328593,0.275039718,-,-,-,80,100,80,1,1,1,1,1
24/03/2025,580040_1,-12.43342,130.91819,120,Zone2,828,NT,77,Green,Green,90,86,88,87,91,85,55,100,100,100,80,75,100,100,100,80,100,75,70,65,100,65,65,65,Normal Data User,Normal Data User,-,1,10,1,6,161,3761,11251,58537,0.008888099,0.017083212,0.053328593,0.275039718,-,-,-,85,86,97,1,1,1,1,1
24/03/2025,580040_2,-12.43342,130.91819,240,Zone2,828,NT,76,Green,Green,90,86,88,87,91,85,55,100,100,100,80,75,100,100,100,80,100,75,70,65,100,65,65,65,Normal Data User,Normal Data User,1,1,10,1,6,161,6617,11251,58537,0.008888099,0.017083212,0.053328593,0.275039718,-,-,-,86,87,87,1,1,1,1,1
24/03/2025,580040_3,-12.43342,130.91819,0,Zone2,828,NT,76,Green,Green,90,86,88,87,91,85,55,100,100,100,80,75,100,100,100,80,100,75,70,65,100,65,65,65,Normal Data User,Normal Data User,-,1,10,-,6,161,5784,11251,58537,0.008888099,0.017083212,0.053328593,0.275039718,-,-,-,73,87,97,1,1,1,1,1
24/03/2025,560003_1,-12.476,131.00366,120,Zone2,829,NT,66,Green,Green,90,66,88,82,91,50,40,100,100,100,80,75,100,100,100,80,0,55,65,65,100,65,65,65,Normal Data User,Normal Data User,-,-,10,1,1,161,240,3318,58537,-,0.017083212,0.030138638,0.275039718,-,-,-,100,89,100,1,1,1,1,0
24/03/2025,560003_2,-12.476,131.00366,240,Zone2,829,NT,70,Green,Green,90,66,88,82,91,50,40,100,100,100,80,75,100,100,100,80,0,55,65,65,100,65,65,65,Normal Data User,Normal Data User,-,-,10,-,1,161,154,3318,58537,-,0.017083212,0.030138638,0.275039718,-,-,-,100,90,100,1,1,1,1,1
24/03/2025,580003_1,-12.43633,130.97487,120,Zone2,829,NT,81,Green,Green,90,66,88,82,91,50,40,100,100,100,80,75,100,100,100,80,0,55,65,65,100,65,65,65,Normal Data User,Normal Data User,-,-,10,-,1,161,891,3318,58537,-,0.017083212,0.030138638,0.275039718,-,-,-,80,100,90,1,1,1,1,1
24/03/2025,580003_2,-12.43633,130.97487,240,Zone2,829,NT,79,Green,Green,90,66,88,82,91,50,40,100,100,100,80,75,100,100,100,80,0,55,65,65,100,65,65,65,Normal Data User,Normal Data User,-,-,10,-,1,161,2841,3318,58537,-,0.017083212,0.030138638,0.275039718,-,-,-,80,100,50,1,1,1,1,1
24/03/2025,580003_3,-12.43633,130.97487,0,Zone2,829,NT,77,Green,Green,90,66,88,82,91,50,40,100,100,100,80,75,100,100,100,80,0,55,65,65,100,65,65,65,Normal Data User,Normal Data User,-,-,10,-,1,161,668,3318,58537,-,0.017083212,0.030138638,0.275039718,-,-,-,80,100,100,1,1,1,1,1
24/03/2025,505747_1,-12.4933477,130.9868091,120,Zone2,830,NT,85,Green,Green,90,75,88,90,91,59,70,100,100,100,80,75,100,100,100,80,0,60,65,65,100,65,65,65,Normal Data User,Normal Data User,-,2,10,-,27,161,5067,16262,58537,0.01229861,0.017083212,0.166031238,0.275039718,-,-,-,80,100,80,1,1,1,1,1
24/03/2025,505747_2,-12.4933477,130.9868091,240,Zone2,830,NT,79,Green,Green,90,75,88,90,91,59,70,100,100,100,80,75,100,100,100,80,0,60,65,65,100,65,65,65,Normal Data User,Normal Data User,-,2,10,1,27,161,5519,16262,58537,0.01229861,0.017083212,0.166031238,0.275039718,-,-,-,80,100,30,1,1,1,1,1
24/03/2025,505747_3,-12.4933477,130.9868091,0,Zone2,830,NT,80,Green,Green,90,75,88,90,91,59,70,100,100,100,80,75,100,100,100,80,0,60,65,65,100,65,65,65,Normal Data User,Normal Data User,-,2,10,2,27,161,4748,16262,58537,0.01229861,0.017083212,0.166031238,0.275039718,-,-,-,60,100,40,1,1,1,1,1
24/03/2025,558319_1,-12.5104,130.9646,120,Zone2,830,NT,84,Green,Green,90,75,88,90,91,59,70,100,100,100,80,75,100,100,100,80,0,60,65,65,100,65,65,65,Normal Data User,Normal Data User,-,2,10,2,27,161,4940,16262,58537,0.01229861,0.017083212,0.166031238,0.275039718,-,-,-,60,100,80,1,1,1,1,1
24/03/2025,558319_2,-12.5104,130.9646,240,Zone2,830,NT,75,Green,Green,90,75,88,90,91,59,70,100,100,100,80,75,100,100,100,80,0,60,65,65,100,65,65,65,Normal Data User,Normal Data User,-,2,10,2,27,161,4544,16262,58537,0.01229861,0.017083212,0.166031238,0.275039718,-,-,-,80,100,60,1,1,1,1,1
24/03/2025,558319_3,-12.5104,130.9646,0,Zone2,830,NT,76,Green,Green,90,75,88,90,91,59,70,100,100,100,80,75,100,100,100,80,0,60,65,65,100,65,65,65,Normal Data User,Normal Data User,-,2,10,-,27,161,1558,16262,58537,0.01229861,0.017083212,0.166031238,0.275039718,-,-,-,60,99,90,1,1,1,1,1
24/03/2025,560001_1,-12.47197,130.98297,120,Zone2,830,NT,65,Green,Green,90,75,88,90,91,59,70,100,100,100,80,75,100,100,100,80,0,60,65,65,100,65,65,65,Normal Data User,Normal Data User,-,2,10,1,27,161,1170,16262,58537,0.01229861,0.017083212,0.166031238,0.275039718,-,-,-,100,88,100,1,1,1,1,1
24/03/2025,560001_2,-12.47197,130.98297,240,Zone2,830,NT,66,Green,Green,90,75,88,90,91,59,70,100,100,100,80,75,100,100,100,80,0,60,65,65,100,65,65,65,Normal Data User,Normal Data User,1,2,10,2,27,161,1261,16262,58537,0.01229861,0.017083212,0.166031238,0.275039718,-,-,-,100,91,95,1,1,1,1,0
24/03/2025,580051_1,-12.47825,130.98536,120,Zone2,830,NT,75,Green,Green,90,75,88,90,91,59,70,100,100,100,80,75,100,100,100,80,0,60,65,65,100,65,65,65,Normal Data User,Normal Data User,1,2,10,5,27,161,5547,16262,58537,0.01229861,0.017083212,0.166031238,0.275039718,-,-,-,86,87,70,1,1,1,1,1
24/03/2025,580051_2,-12.47825,130.98536,240,Zone2,830,NT,80,Green,Green,90,75,88,90,91,59,70,100,100,100,80,75,100,100,100,80,0,60,65,65,100,65,65,65,Normal Data User,Normal Data User,-,2,10,4,27,161,5090,16262,58537,0.01229861,0.017083212,0.166031238,0.275039718,-,-,-,87,88,69,1,1,1,1,1
24/03/2025,580051_3,-12.47825,130.98536,0,Zone2,830,NT,78,Green,Green,90,75,88,90,91,59,70,100,100,100,80,75,100,100,100,80,0,60,65,65,100,65,65,65,Normal Data User,Normal Data User,-,2,10,5,27,161,6578,16262,58537,0.01229861,0.017083212,0.166031238,0.275039718,-,-,-,83,84,71,1,1,1,1,1
24/03/2025,580051_4,-12.47825,130.98536,120,Zone2,830,NT,78,Green,Green,90,75,88,90,91,59,70,100,100,100,80,75,100,100,100,80,0,60,65,65,100,65,65,65,Normal Data User,Normal Data User,-,2,10,3,27,161,8301,16262,58537,0.01229861,0.017083212,0.166031238,0.275039718,-,-,-,85,86,63,1,1,1,1,1
24/03/2025,505750_1,-12.515354,130.991015,120,Zone2,832,NT,75,Green,Green,90,87,88,88,91,86,60,100,100,100,80,75,100,100,100,80,100,65,55,60,100,65,65,65,Normal Data User,Normal Data User,-,1,10,-,5,161,2541,7002,58537,0.014281634,0.017083212,0.071408169,0.275039718,-,-,-,60,100,90,1,1,1,1,1
24/03/2025,505750_2,-12.515354,130.991015,240,Zone2,832,NT,74,Green,Green,90,87,88,88,91,86,60,100,100,100,80,75,100,100,100,80,100,65,55,60,100,65,65,65,Normal Data User,Normal Data User,-,1,10,-,5,161,811,7002,58537,0.014281634,0.017083212,0.071408169,0.275039718,-,-,-,60,100,90,1,1,1,1,0
24/03/2025,505750_3,-12.515354,130.991015,0,Zone2,832,NT,81,Green,Green,90,87,88,88,91,86,60,100,100,100,80,75,100,100,100,80,100,65,55,60,100,65,65,65,Normal Data User,Normal Data User,-,1,10,3,5,161,2871,7002,58537,0.014281634,0.017083212,0.071408169,0.275039718,-,-,-,80,100,60,1,1,1,1,1
24/03/2025,580029_1,-12.4906,131.000103,120,Zone2,832,NT,77,Green,Green,90,87,88,88,91,86,60,100,100,100,80,75,100,100,100,80,100,65,55,60,100,65,65,65,Normal Data User,Normal Data User,-,1,10,1,5,161,3609,7002,58537,0.014281634,0.017083212,0.071408169,0.275039718,-,-,-,80,100,90,1,1,1,1,1
24/03/2025,580029_2,-12.4906,131.000103,240,Zone2,832,NT,74,Green,Green,90,87,88,88,91,86,60,100,100,100,80,75,100,100,100,80,100,65,55,60,100,65,65,65,Normal Data User,Normal Data User,1,1,10,1,5,161,2987,7002,58537,0.014281634,0.017083212,0.071408169,0.275039718,-,-,-,80,100,80,1,1,1,1,1
24/03/2025,580029_3,-12.4906,131.000103,0,Zone2,832,NT,90,Green,Green,90,87,88,88,91,86,60,100,100,100,80,75,100,100,100,80,100,65,55,60,100,65,65,65,Normal Data User,Normal Data User,-,1,10,-,5,161,1180,7002,58537,0.014281634,0.017083212,0.071408169,0.275039718,-,-,-,80,100,100,1,1,1,1,1
24/03/2025,505708_1,-12.48268,131.07386,120,Zone2,835,NT,69,Green,Green,90,87,88,85,91,89,70,100,100,100,80,75,100,100,100,80,100,60,60,60,100,65,65,65,Normal Data User,Normal Data User,-,-,10,-,12,161,404,10259,58537,-,0.017083212,0.116970465,0.275039718,-,-,-,78,81,100,1,1,1,1,0
24/03/2025,505708_2,-12.48268,131.07386,240,Zone2,835,NT,71,Green,Green,90,87,88,85,91,89,70,100,100,100,80,75,100,100,100,80,100,60,60,60,100,65,65,65,Normal Data User,Normal Data User,-,-,10,1,12,161,528,10259,58537,-,0.017083212,0.116970465,0.275039718,-,-,-,61,81,100,1,1,1,1,0
24/03/2025,505708_3,-12.48268,131.07386,0,Zone2,835,NT,71,Green,Green,90,87,88,85,91,89,70,100,100,100,80,75,100,100,100,80,100,60,60,60,100,65,65,65,Normal Data User,Normal Data User,-,-,10,-,12,161,945,10259,58537,-,0.017083212,0.116970465,0.275039718,-,-,-,82,83,100,1,1,1,1,0
24/03/2025,558307_1,-12.5293,131.0481,120,Zone2,835,NT,78,Green,Green,90,87,88,85,91,89,70,100,100,100,80,75,100,100,100,80,100,60,60,60,100,65,65,65,Normal Data User,Normal Data User,-,-,10,1,12,161,2583,10259,58537,-,0.017083212,0.116970465,0.275039718,-,-,-,80,100,90,1,1,1,1,1
24/03/2025,558307_2,-12.5293,131.0481,240,Zone2,835,NT,84,Green,Green,90,87,88,85,91,89,70,100,100,100,80,75,100,100,100,80,100,60,60,60,100,65,65,65,Normal Data User,Normal Data User,-,-,10,-,12,161,2299,10259,58537,-,0.017083212,0.116970465,0.275039718,-,-,-,80,100,90,1,1,1,1,1
24/03/2025,558307_3,-12.5293,131.0481,0,Zone2,835,NT,69,Green,Green,90,87,88,85,91,89,70,100,100,100,80,75,100,100,100,80,100,60,60,60,100,65,65,65,Normal Data User,Normal Data User,-,-,10,-,12,161,2428,10259,58537,-,0.017083212,0.116970465,0.275039718,-,-,-,60,99,90,1,1,1,1,0
24/03/2025,558308_1,-12.5001,131.0323,120,Zone2,835,NT,74,Green,Green,90,87,88,85,91,89,70,100,100,100,80,75,100,100,100,80,100,60,60,60,100,65,65,65,Normal Data User,Normal Data User,-,-,10,1,12,161,1179,10259,58537,-,0.017083212,0.116970465,0.275039718,-,-,-,80,100,90,1,1,1,1,1
24/03/2025,558308_2,-12.5001,131.0323,240,Zone2,835,NT,79,Green,Green,90,87,88,85,91,89,70,100,100,100,80,75,100,100,100,80,100,60,60,60,100,65,65,65,Normal Data User,Normal Data User,-,-,10,1,12,161,3200,10259,58537,-,0.017083212,0.116970465,0.275039718,-,-,-,60,100,80,1,1,1,1,1
24/03/2025,558308_3,-12.5001,131.0323,0,Zone2,835,NT,77,Green,Green,90,87,88,85,91,89,70,100,100,100,80,75,100,100,100,80,100,60,60,60,100,65,65,65,Normal Data User,Normal Data User,-,-,10,-,12,161,3727,10259,58537,-,0.017083212,0.116970465,0.275039718,-,-,-,80,100,90,1,1,1,1,1
24/03/2025,558309_1,-12.4956,131.0167,120,Zone2,835,NT,69,Green,Green,90,87,88,85,91,89,70,100,100,100,80,75,100,100,100,80,100,60,60,60,100,65,65,65,Normal Data User,Normal Data User,-,-,10,-,12,161,912,10259,58537,-,0.017083212,0.116970465,0.275039718,-,-,-,80,100,90,1,1,1,1,0
24/03/2025,558309_2,-12.4956,131.0167,240,Zone2,835,NT,80,Green,Green,90,87,88,85,91,89,70,100,100,100,80,75,100,100,100,80,100,60,60,60,100,65,65,65,Normal Data User,Normal Data User,-,-,10,-,12,161,3162,10259,58537,-,0.017083212,0.116970465,0.275039718,-,-,-,60,100,70,1,1,1,1,1
24/03/2025,558309_3,-12.4956,131.0167,0,Zone2,835,NT,83,Green,Green,90,87,88,85,91,89,70,100,100,100,80,75,100,100,100,80,100,60,60,60,100,65,65,65,Normal Data User,Normal Data User,-,-,10,8,12,161,6452,10259,58537,-,0.017083212,0.116970465,0.275039718,-,-,-,80,100,70,1,1,1,1,1
24/03/2025,505707_1,-12.56944,131.09889,120,Zone2,836,NT,79,Green,Green,90,85,88,83,91,86,60,100,100,100,80,75,100,100,100,80,100,65,60,55,100,65,65,65,Normal Data User,Normal Data User,-,-,10,-,2,161,1108,3982,58537,-,0.017083212,0.050226017,0.275039718,-,-,-,88,88,84,1,1,1,1,1
24/03/2025,505707_2,-12.56944,131.09889,240,Zone2,836,NT,82,Green,Green,90,85,88,83,91,86,60,100,100,100,80,75,100,100,100,80,100,65,60,55,100,65,65,65,Normal Data User,Normal Data User,-,-,10,1,2,161,1408,3982,58537,-,0.017083212,0.050226017,0.275039718,-,-,-,85,85,90,1,1,1,1,1
24/03/2025,505707_3,-12.56944,131.09889,0,Zone2,836,NT,87,Green,Green,90,85,88,83,91,86,60,100,100,100,80,75,100,100,100,80,100,65,60,55,100,65,65,65,Normal Data User,Normal Data User,-,-,10,1,2,161,1718,3982,58537,-,0.017083212,0.050226017,0.275039718,-,-,-,82,82,91,1,1,1,1,1
24/03/2025,505737_1,-12.55419,131.15106,120,Zone2,836,NT,73,Green,Green,90,85,88,83,91,86,60,100,100,100,80,75,100,100,100,80,100,65,60,55,100,65,65,65,Normal Data User,Normal Data User,-,-,10,-,2,161,567,3982,58537,-,0.017083212,0.050226017,0.275039718,-,-,-,80,100,90,1,1,1,1,0
24/03/2025,505737_2,-12.55419,131.15106,240,Zone2,836,NT,74,Green,Green,90,85,88,83,91,86,60,100,100,100,80,75,100,100,100,80,100,65,60,55,100,65,65,65,Normal Data User,Normal Data User,-,-,10,-,2,161,509,3982,58537,-,0.017083212,0.050226017,0.275039718,-,-,-,60,100,100,1,1,1,1,0
24/03/2025,505737_3,-12.55419,131.15106,0,Zone2,836,NT,83,Green,Green,90,85,88,83,91,86,60,100,100,100,80,75,100,100,100,80,100,65,60,55,100,65,65,65,Normal Data User,Normal Data User,-,-,10,-,2,161,1091,3982,58537,-,0.017083212,0.050226017,0.275039718,-,-,-,60,100,90,1,1,1,1,1
24/03/2025,580007_1,-12.613261,131.151729,120,Zone2,836,NT,74,Green,Green,90,85,88,83,91,86,60,100,100,100,80,75,100,100,100,80,100,65,60,55,100,65,65,65,Normal Data User,Normal Data User,-,-,10,-,2,161,394,3982,58537,-,0.017083212,0.050226017,0.275039718,-,-,-,80,100,100,1,1,1,1,0
24/03/2025,580007_2,-12.613261,131.151729,240,Zone2,836,NT,69,Green,Green,90,85,88,83,91,86,60,100,100,100,80,75,100,100,100,80,100,65,60,55,100,65,65,65,Normal Data User,Normal Data User,-,-,10,-,2,161,518,3982,58537,-,0.017083212,0.050226017,0.275039718,-,-,-,60,99,100,1,1,1,1,0
24/03/2025,580007_3,-12.613261,131.151729,0,Zone2,836,NT,75,Green,Green,90,85,88,83,91,86,60,100,100,100,80,75,100,100,100,80,100,65,60,55,100,65,65,65,Normal Data User,Normal Data User,-,-,10,-,2,161,686,3982,58537,-,0.017083212,0.050226017,0.275039718,-,-,-,80,100,100,1,1,1,1,0
24/03/2025,200027_1,-33.867911,151.209625,120,Zone1,2000,NSW,64,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,363,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,90,96,1,1,1,1,0
24/03/2025,200027_2,-33.867911,151.209625,240,Zone1,2000,NSW,69,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,509,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,89,100,1,1,1,1,0
24/03/2025,200027_3,-33.867911,151.209625,0,Zone1,2000,NSW,82,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,542,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,90,96,1,1,1,1,1
24/03/2025,200027_4,-33.867911,151.209625,120,Zone1,2000,NSW,70,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,2,588,14462,679,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,86,100,1,1,1,1,0
24/03/2025,200027_5,-33.867911,151.209625,240,Zone1,2000,NSW,64,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,1674,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,80,90,95,1,1,1,1,0
24/03/2025,200027_6,-33.867911,151.209625,0,Zone1,2000,NSW,74,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,7195,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,80,81,100,1,1,1,1,1
24/03/2025,200027_7,-33.867911,151.209625,120,Zone1,2000,NSW,72,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,2989,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,90,95,1,1,1,1,0
24/03/2025,200027_8,-33.867911,151.209625,240,Zone1,2000,NSW,73,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,6315,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,88,86,1,1,1,1,1
24/03/2025,200028_1,-33.86479,151.20751,120,Zone1,2000,NSW,77,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,3,588,14462,3984,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,72,87,87,1,1,1,1,1
24/03/2025,200028_2,-33.86479,151.20751,240,Zone1,2000,NSW,67,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,3,588,14462,519,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,70,86,98,1,1,1,1,1
24/03/2025,200028_3,-33.86479,151.20751,0,Zone1,2000,NSW,78,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,386,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,66,84,100,1,1,1,1,1
24/03/2025,200031_1,-33.865759,151.211809,120,Zone1,2000,NSW,73,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,1703,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,87,87,100,1,1,1,1,0
24/03/2025,200031_2,-33.865759,151.211809,240,Zone1,2000,NSW,70,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,950,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,89,90,96,1,1,1,1,0
24/03/2025,200031_3,-33.865759,151.211809,0,Zone1,2000,NSW,67,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,2,588,14462,962,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,88,89,92,1,1,1,1,0
24/03/2025,200031_4,-33.865759,151.211809,120,Zone1,2000,NSW,70,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,1409,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,86,87,87,1,1,1,1,0
24/03/2025,200032_1,-33.86289,151.20737,120,Zone1,2000,NSW,67,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,1456,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,79,90,90,1,1,1,1,0
24/03/2025,200032_2,-33.86289,151.20737,240,Zone1,2000,NSW,73,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,916,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,69,90,91,1,1,1,1,0
24/03/2025,200032_3,-33.86289,151.20737,0,Zone1,2000,NSW,75,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,2,588,14462,667,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,67,88,96,1,1,1,1,0
