week,user,device,subscription,tenure,state,post_code,customer_experience_rank,area_experience_state_rank,area_experience_post_code_rank,customer_base_rank(data+voice),customer_base_rank(data),probing_eea_customer,crowd_data_customer,complaint_data_customer,customer_base_rank(voice),probing_netscout_customer,crowd_voice_customer,complaint_voice_customer,sector_base_rank,ran_sector,probing_sector,crowd_sector,complaint_sector,additional_sector,probing_sector_eea,probing_sector_netscout,complaint_data_sector,complaint_voice_sector,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s1_score,s2_score,s3_score,s4_score,s5_score,s6_score,s7_score,s8_score,s9_score,s10_score,s1-duration_%,s2-duration_%,s3-duration_%,s4-duration_%,s5-duration_%,s6-duration_%,s7-duration_%,s8-duration_%,s9-duration_%,s10-duration_%,s1-ran,s2-ran,s3-ran,s4-ran,s5-ran,s6-ran,s7-ran,s8-ran,s9-ran,s10-ran,s1-probing_sector_eea,s2-probing_sector_eea,s3-probing_sector_eea,s4-probing_sector_eea,s5-probing_sector_eea,s6-probing_sector_eea,s7-probing_sector_eea,s8-probing_sector_eea,s9-probing_sector_eea,s10-probing_sector_eea,s1-probing_sector_netscout,s2-probing_sector_netscout,s3-probing_sector_netscout,s4-probing_sector_netscout,s5-probing_sector_netscout,s6-probing_sector_netscout,s7-probing_sector_netscout,s8-probing_sector_netscout,s9-probing_sector_netscout,s10-probing_sector_netscout,s1-crowd,s2-crowd,s3-crowd,s4-crowd,s5-crowd,s6-crowd,s7-crowd,s8-crowd,s9-crowd,s10-crowd,s1-complaint-voice,s2-complaint-voice,s3-complaint-voice,s4-complaint-voice,s5-complaint-voice,s6-complaint-voice,s7-complaint-voice,s8-complaint-voice,s9-complaint-voice,s10-complaint-voice,s1-complaint-data,s2-complaint-data,s3-complaint-data,s4-complaint-data,s5-complaint-data,s6-complaint-data,s7-complaint-data,s8-complaint-data,s9-complaint-data,s10-complaint-data,s1-churn_score,s2-churn_score,s3-churn_score,s4-churn_score,s5-churn_score,s6-churn_score,s7-churn_score,s8-churn_score,s9-churn_score,s10-churn_score,zone,user_usage_data_volume(gb),primary_data_usage_pattern_user,s1_usage_data_volume(gb),primary_data_usage_pattern_sector,s1_churned_users,s2_churned_users,s3_churned_users,s4_churned_users,s5_churned_users,s6_churned_users,s7_churned_users,s8_churned_users,s9_churned_users,s10_churned_users,s1_customer_eea,s2_customer_eea,s3_customer_eea,s4_customer_eea,s5_customer_eea,s6_customer_eea,s7_customer_eea,s8_customer_eea,s9_customer_eea,s10_customer_eea,total_call_by_user,worst_sec1,worst_sec2,worst_sec3,capacity_worst_sec1,accessibility_worst_sec1,quality_worst_sec1,capacity_worst_sec2,accessibility_worst_sec2,quality_worst_sec2,capacity_worst_sec3,accessibility_worst_sec3,quality_worst_sec3,s1_churn_ratio,s2_churn_ratio,s3_churn_ratio,s4_churn_ratio,s5_churn_ratio,s6_churn_ratio,s7_churn_ratio,s8_churn_ratio,s9_churn_ratio,s10_churn_ratio,s1_city,s10_city,s2_city,s3_city,s4_city,s5_city,s6_city,s7_city,s8_city,s9_city,worst_sec1_city,worst_sec2_city,worst_sec3_city,complaint_rfc_fault,s1_complaint_count,s2_complaint_count,s3_complaint_count,s4_complaint_count,s5_complaint_count,s6_complaint_count,s7_complaint_count,s8_complaint_count,s9_complaint_count,s10_complaint_count,primary_voice_usage_pattern_user,user_category
24/03/2025,IGBDJIHGHDHJJ,Unknown,-,-,NSW,2644,70,75,86,75,50,0,-,100,100,-,-,100,64,77,87,56,100,0,81,93,100,99,201687_1,201689_2,202679_1,-,-,-,-,-,-,-,85,76,79,-,-,-,-,-,-,-,50,25,25,-,-,-,-,-,-,-,76,82,74,-,-,-,-,-,-,-,80,85,80,-,-,-,-,-,-,-,95,85,95,-,-,-,-,-,-,-,75,30,45,-,-,-,-,-,-,-,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone3,-,-,9.94,Normal Data User,-,-,-,-,-,-,-,-,-,-,3560,1130,5080,-,-,-,-,-,-,-,-,201689_2,202679_1,-,100,83,80,70,97,80,-,-,-,-,-,-,-,-,-,-,-,-,-,Little Billabong,-,Fitzroy Falls,Tumbalong,-,-,-,-,-,-,Fitzroy Falls,Tumbalong,-,-,1,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GGJIJAIHEGG,Huawei BAL-AL00,-,-,QLD,4737,70,66,67,88,75,50,-,100,100,-,-,100,51,70,70,15,100,0,55,85,100,100,404537_1,404652_1,-,-,-,-,-,-,-,-,61,69,-,-,-,-,-,-,-,-,50,50,-,-,-,-,-,-,-,-,71,69,-,-,-,-,-,-,-,-,40,70,-,-,-,-,-,-,-,-,95,75,-,-,-,-,-,-,-,-,-,30,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone2,-,-,56.28,Normal Data User,-,-,-,-,-,-,-,-,-,-,1604,3359,-,-,-,-,-,-,-,-,-,404537_1,404652_1,-,58,82,80,70,97,60,-,-,-,-,-,-,-,-,-,-,-,-,-,Sarina,-,Mackay,-,-,-,-,-,-,-,Sarina,Mackay,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GBEAFBJBEBF,Samsung Galaxy S24+,Medium Handset Pln,-,QLD,4814,70,66,84,75,100,100,-,100,50,0,-,100,65,71,86,43,100,25,71,100,100,100,447049_1,404523_2,404520_2,447048_1,440142_2,404558_1,447048_2,447049_2,447049_3,404523_1,76,76,79,75,78,77,80,75,79,77,69.52,10.37,9.11,2.53,1.98,1.5,1.19,0.79,0.79,0.55,70,71,75,72,67,72,64,76,74,76,75,60,55,65,75,60,70,75,75,60,100,100,100,100,100,95,100,100,100,95,35,60,75,40,60,70,65,25,55,65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,-,100,100,-,-,100,80,Zone2,0.14,Normal Data User,81.96000000000001,Normal Data User,-,1,1,-,2,3,-,-,1,4,3925,11884,6147,4755,7416,10147,7027,5781,6441,6217,8,447048_1,447049_2,447049_1,50,100,80,70,100,80,40,100,80,-,0,0,-,0,0,-,-,0,0.1,Garbutt,Townsville,Townsville,Townsville,Townsville,Townsville,Garbutt,Townsville,Garbutt,Garbutt,Townsville,Garbutt,Garbutt,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,CAT 4
24/03/2025,IGBFCCBAHIADH,Unknown,-,-,NSW,2795,70,75,81,82,63,25,-,100,100,-,-,100,58,78,81,24,100,9,66,95,100,100,228227_1,240516_1,-,-,-,-,-,-,-,-,72,80,-,-,-,-,-,-,-,-,90.91,9.09,-,-,-,-,-,-,-,-,78,78,-,-,-,-,-,-,-,-,65,75,-,-,-,-,-,-,-,-,95,95,-,-,-,-,-,-,-,-,20,60,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,100,-,-,-,-,-,-,-,-,Zone2,-,-,2.83,Normal Data User,-,1,-,-,-,-,-,-,-,-,2895,30471,-,-,-,-,-,-,-,-,-,228227_1,-,-,100,99,60,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,Eglinton,-,WOONONA,-,-,-,-,-,-,-,Eglinton,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GBECBGEBCGG,Unknown,$35 Prepaid Plus.,-,QLD,4221,70,66,91,69,88,75,-,100,50,0,-,100,71,69,87,58,100,40,77,96,100,100,404000_1,404265_1,202690_3,277188_3,202690_1,404270_2,277188_2,247066_1,277188_1,404310_2,79,81,77,78,77,73,81,74,78,71,53.44,17.66,9.03,8.57,6.17,1.88,0.91,0.45,0.39,0.39,67,64,76,72,74,83,73,69,75,80,80,80,70,65,65,85,70,85,60,70,95,100,95,100,95,95,100,95,100,95,55,70,55,65,60,-,70,30,65,20,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,100,80,80,100,-,100,80,100,100,Zone2,2.6,Heavy Data User,219.1,Normal Data User,-,2,7,11,11,-,5,7,11,1,6208,18993,8144,6866,37268,2112,23253,7584,31278,7648,11,404310_2,404270_2,247066_1,83,87,66,93,86,65,40,99,60,-,0,0.1,0.2,0,-,0,0.1,0,0,Elanora,Coolangatta,Bilinga,Terranora,Tweed Heads West,Terranora,TALLEBUDGERA,Tweed Heads West,Tweed Heads,Tweed Heads West,Coolangatta,TALLEBUDGERA,Tweed Heads,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,CAT 2
24/03/2025,IICDFAEADDDAHCC,Quectel EG21-G,-,-,VIC,3003,70,69,89,88,75,50,-,100,100,-,-,100,52,83,78,0,100,0,55,100,100,100,340668_3,-,-,-,-,-,-,-,-,-,68,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,83,-,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone1,-,-,34.910000000000004,Normal Data User,-,-,-,-,-,-,-,-,-,-,2592,-,-,-,-,-,-,-,-,-,-,340668_3,-,-,100,95,74,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,WEST MELBOURNE,-,-,-,-,-,-,-,-,-,WEST MELBOURNE,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GDJEHDGBAJBC,TECNO SPARK 8C,-,-,QLD,4702,70,66,78,87,73,45,-,100,100,-,-,100,53,78,88,0,100,0,75,100,100,100,440248_1,-,-,-,-,-,-,-,-,-,71,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,78,-,-,-,-,-,-,-,-,-,75,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone3,-,-,3.88,Normal Data User,-,-,-,-,-,-,-,-,-,-,139,-,-,-,-,-,-,-,-,-,-,440248_1,-,-,90,99,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Dingo,-,-,-,-,-,-,-,-,-,Dingo,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,IGBFBCIIFGJCC,HUAWEI Mate 30 5G,-,-,QLD,4737,70,66,67,89,78,55,-,100,100,-,-,100,50,71,69,9,100,1,49,89,100,100,404537_1,404652_1,404579_1,-,-,-,-,-,-,-,61,69,71,-,-,-,-,-,-,-,68.86,29.43,1.71,-,-,-,-,-,-,-,71,69,78,-,-,-,-,-,-,-,40,70,50,-,-,-,-,-,-,-,95,75,100,-,-,-,-,-,-,-,-,30,35,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,80,-,-,-,-,-,-,-,Zone2,-,-,56.28,Normal Data User,-,-,2,-,-,-,-,-,-,-,1604,3359,3846,-,-,-,-,-,-,-,-,404537_1,404652_1,404579_1,58,82,80,70,97,60,75,86,85,-,-,0.1,-,-,-,-,-,-,-,Sarina,-,Mackay,Mackay,-,-,-,-,-,-,Sarina,Mackay,Mackay,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GGGCDBFGFAJ,Unknown,-,-,VIC,3441,70,69,78,82,63,25,-,100,100,-,-,100,58,76,79,33,100,0,70,88,100,100,303621_1,338016_1,-,-,-,-,-,-,-,-,68,78,-,-,-,-,-,-,-,-,50,50,-,-,-,-,-,-,-,-,80,71,-,-,-,-,-,-,-,-,60,80,-,-,-,-,-,-,-,-,80,95,-,-,-,-,-,-,-,-,20,45,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone2,-,-,17,Normal Data User,-,-,-,-,-,-,-,-,-,-,12120,7636,-,-,-,-,-,-,-,-,-,303621_1,338016_1,-,100,80,63,60,99,60,-,-,-,-,-,-,-,-,-,-,-,-,-,Mt Macedon,-,Malmsbury,-,-,-,-,-,-,-,Mt Macedon,Malmsbury,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,IFCGHHHEFCB,Apple iPad Air (A2589),-,-,NSW,2350,70,75,63,87,73,45,-,100,100,-,-,100,52,78,83,1,100,0,78,87,100,100,240135_2,240134_2,240135_3,240317_1,240318_2,-,-,-,-,-,67,71,70,70,70,-,-,-,-,-,50,25,8.33,8.33,8.33,-,-,-,-,-,75,84,76,80,77,-,-,-,-,-,75,85,85,75,75,-,-,-,-,-,85,85,90,95,90,-,-,-,-,-,-,-,-,-,10,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone3,-,-,1.73,Normal Data User,-,-,-,-,-,-,-,-,-,-,727,348,550,337,776,-,-,-,-,-,-,240135_2,240135_3,240317_1,80,99,60,80,99,80,100,99,80,-,-,-,-,-,-,-,-,-,-,WONGWIBINDA,-,ABERFOYLE,WONGWIBINDA,Spring Mountain,Elsmore,-,-,-,-,WONGWIBINDA,WONGWIBINDA,Spring Mountain,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,JBJEGFBBCBDB,Apple iPhone 15 Pro Max (A3106),-,-,NSW,2646,70,75,60,88,75,50,-,100,100,-,-,100,52,78,80,0,100,0,65,95,100,100,240353_2,-,-,-,-,-,-,-,-,-,68,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,78,-,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,-,95,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone3,-,-,0.55,Normal Data User,-,-,-,-,-,-,-,-,-,-,584,-,-,-,-,-,-,-,-,-,-,240353_2,-,-,90,98,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Savernake,-,-,-,-,-,-,-,-,-,Savernake,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,IGBEFEAIGGFHA,SIMCOM SIM7600G-H,-,-,QLD,4737,70,66,67,92,83,65,-,100,100,-,-,100,48,72,69,0,100,0,43,95,100,100,404537_1,404150_1,-,-,-,-,-,-,-,-,61,72,-,-,-,-,-,-,-,-,93.33,6.67,-,-,-,-,-,-,-,-,71,81,-,-,-,-,-,-,-,-,40,85,-,-,-,-,-,-,-,-,95,95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone2,-,-,56.28,Normal Data User,-,-,-,-,-,-,-,-,-,-,1604,904,-,-,-,-,-,-,-,-,-,404537_1,404150_1,-,58,82,80,93,86,100,-,-,-,-,-,-,-,-,-,-,-,-,-,Sarina,-,Bucasia,-,-,-,-,-,-,-,Sarina,Bucasia,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,IICDFAIBDCFAHDB,u-blox TOBY-R202,-,-,NSW,2793,70,75,64,88,75,50,-,100,100,-,-,100,52,80,78,0,100,0,55,100,100,100,240342_1,-,-,-,-,-,-,-,-,-,67,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,80,-,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone3,-,-,0.02,Normal Data User,-,-,-,-,-,-,-,-,-,-,463,-,-,-,-,-,-,-,-,-,-,240342_1,-,-,100,99,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Woodstock,-,-,-,-,-,-,-,-,-,Woodstock,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,EDGIIIHIADABJJ,Quectel EG95-EX,-,-,NSW,2371,70,75,63,89,78,55,-,100,100,-,-,100,51,74,83,0,100,0,70,95,100,100,202688_0,-,-,-,-,-,-,-,-,-,68,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,74,-,-,-,-,-,-,-,-,-,70,-,-,-,-,-,-,-,-,-,95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone3,-,-,0.8200000000000001,Normal Data User,-,-,-,-,-,-,-,-,-,-,837,-,-,-,-,-,-,-,-,-,-,202688_0,-,-,70,98,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Deepwater,-,-,-,-,-,-,-,-,-,Deepwater,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GBEDDFAGIJF,Apple iPhone 11 (A2221),Small SIMO MTM Pln,-,NSW,2315,70,75,70,83,90,80,-,100,75,50,-,100,56,80,88,5,100,8,81,95,100,100,202356_1,202697_1,202602_2,202697_3,202351_1,202697_2,228224_1,-,-,-,72,70,79,71,76,69,80,-,-,-,67.8,12.57,7.64,6.93,2.23,1.65,1.18,-,-,-,79,85,83,85,74,83,77,-,-,-,85,70,75,80,55,60,65,-,-,-,95,95,95,100,100,95,95,-,-,-,-,-,40,-,60,5,75,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,80,80,-,80,-,-,-,Zone2,0,Normal Data User,33.29,Normal Data User,-,-,-,1,4,-,5,-,-,-,1485,905,5712,1110,5596,3856,4636,-,-,-,8,202697_2,202697_1,202697_3,94,88,80,100,82,82,100,86,80,-,-,-,0.1,0.1,-,0.1,-,-,-,Nelson Bay,-,Tea Gardens,Tall Pines,Tea Gardens,Nelson Bay,Tea Gardens,Salamander Bay,-,-,Tea Gardens,Tea Gardens,Tea Gardens,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,CAT 4
24/03/2025,IGBICCIHHFHIH,Guangdong PACM00,-,-,QLD,4737,70,66,67,92,83,65,-,100,100,-,-,100,48,71,68,1,100,1,41,94,100,100,404537_1,404652_1,404579_1,-,-,-,-,-,-,-,61,69,71,-,-,-,-,-,-,-,95.45,3.03,1.52,-,-,-,-,-,-,-,71,69,78,-,-,-,-,-,-,-,40,70,50,-,-,-,-,-,-,-,95,75,100,-,-,-,-,-,-,-,-,30,35,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,80,-,-,-,-,-,-,-,Zone2,-,-,56.28,Normal Data User,-,-,2,-,-,-,-,-,-,-,1604,3359,3846,-,-,-,-,-,-,-,-,404537_1,404652_1,404579_1,58,82,80,70,97,60,75,86,85,-,-,0.1,-,-,-,-,-,-,-,Sarina,-,Mackay,Mackay,-,-,-,-,-,-,Sarina,Mackay,Mackay,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,EJBFBHJFEAEBC,u-blox TOBY-L210,-,-,QLD,4741,70,66,68,90,80,60,-,100,100,-,-,100,50,75,73,0,100,0,71,74,100,100,404652_2,404511_2,-,-,-,-,-,-,-,-,63,66,-,-,-,-,-,-,-,-,75,25,-,-,-,-,-,-,-,-,72,83,-,-,-,-,-,-,-,-,75,60,-,-,-,-,-,-,-,-,70,85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone2,-,-,8.91,Normal Data User,-,-,-,-,-,-,-,-,-,-,1170,2608,-,-,-,-,-,-,-,-,-,404652_2,404511_2,-,80,97,60,100,88,88,-,-,-,-,-,-,-,-,-,-,-,-,-,Mackay,-,Rockhampton,-,-,-,-,-,-,-,Mackay,Rockhampton,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,IICDFAEBGACCGDE,u-blox TOBY-R200-03,-,-,WA,6258,70,69,63,90,80,60,-,100,100,-,-,100,50,74,78,0,100,0,65,90,100,100,640105_3,606197_1,-,-,-,-,-,-,-,-,66,66,-,-,-,-,-,-,-,-,66.67,33.33,-,-,-,-,-,-,-,-,78,67,-,-,-,-,-,-,-,-,60,75,-,-,-,-,-,-,-,-,90,90,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone3,-,-,8.120000000000001,Normal Data User,-,-,-,-,-,-,-,-,-,-,328,16602,-,-,-,-,-,-,-,-,-,640105_3,606197_1,-,90,98,80,30,100,60,-,-,-,-,-,-,-,-,-,-,-,-,-,Quinninup,-,Rottnest Island,-,-,-,-,-,-,-,Quinninup,Rottnest Island,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GDJHFDIDCEGD,Honor RMO-NX1,-,-,QLD,4737,70,66,67,84,68,35,-,100,100,-,-,100,55,72,71,13,100,18,48,93,100,100,404537_1,404579_1,404652_1,440660_1,-,-,-,-,-,-,61,71,69,65,-,-,-,-,-,-,60.22,21.51,17.2,1.08,-,-,-,-,-,-,71,78,69,79,-,-,-,-,-,-,40,50,70,60,-,-,-,-,-,-,95,100,75,95,-,-,-,-,-,-,-,35,30,0,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,80,-,80,-,-,-,-,-,-,Zone2,-,-,56.28,Normal Data User,-,2,-,1,-,-,-,-,-,-,1604,3846,3359,1218,-,-,-,-,-,-,-,404537_1,440660_1,404652_1,58,82,80,71,82,81,70,97,60,-,0.1,-,0.1,-,-,-,-,-,-,Sarina,-,Mackay,Mackay,Mackay Harbour,-,-,-,-,-,Sarina,Mackay Harbour,Mackay,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GBEBAGHHFIB,Guangdong CPH2579,-,-,QLD,4870,70,66,72,70,90,80,-,100,50,0,-,100,70,74,81,34,100,62,64,98,100,100,447028_3,440015_4,404736_3,440012_3,404500_1,404736_2,404500_2,440055_2,447028_2,440015_3,65,76,77,64,75,77,76,79,74,79,29.13,28.46,26.64,3.57,3.32,2.41,1.49,1.33,1.16,0.66,67,77,79,78,72,75,75,76,64,74,70,70,55,40,55,65,55,90,75,75,100,95,100,100,100,95,100,100,100,100,-,50,50,-,60,60,60,40,40,45,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,80,-,-,100,80,100,100,100,-,Zone2,-,-,17.94,Normal Data User,1,4,-,-,5,13,2,1,2,-,2021,4456,1996,2000,15215,5395,9069,4649,6370,4757,7,440012_3,447028_3,447028_2,70,88,80,30,100,60,20,100,60,0,0.1,-,-,0,0.2,0,0,0,-,Kanimbla,Earlville,Earlville,Bentley Park,Edmonton,Earlville,Bentley Park,Earlville,MOUNT SHERIDAN,Kanimbla,Edmonton,Kanimbla,Kanimbla,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,ICBACGFAAEJI,Apple iPhone 15 (A3090),-,-,NSW,2469,70,75,69,82,63,25,-,100,100,-,-,100,57,79,85,20,100,0,90,80,100,100,240313_1,-,-,-,-,-,-,-,-,-,74,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,79,-,-,-,-,-,-,-,-,-,90,-,-,-,-,-,-,-,-,-,80,-,-,-,-,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone3,-,-,0.1,Normal Data User,-,-,-,-,-,-,-,-,-,-,678,-,-,-,-,-,-,-,-,-,-,240313_1,-,-,100,99,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,MALLANGANEE,-,-,-,-,-,-,-,-,-,MALLANGANEE,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GDJGEBHAEHJC,Apple iPhone 11 Pro (A2215),-,-,QLD,4741,70,66,68,90,80,60,-,100,100,-,-,100,50,72,73,3,100,4,74,72,100,100,404652_2,404579_3,447073_1,447073_3,404652_1,-,-,-,-,-,63,72,86,82,69,-,-,-,-,-,93.27,4.87,1.16,0.46,0.23,-,-,-,-,-,72,80,80,74,69,-,-,-,-,-,75,55,70,70,70,-,-,-,-,-,70,95,100,95,75,-,-,-,-,-,-,40,80,80,30,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,80,-,80,-,-,-,-,-,-,Zone2,-,-,8.91,Normal Data User,-,2,-,2,-,-,-,-,-,-,1170,3559,3539,3254,3359,-,-,-,-,-,-,404652_2,404652_1,404579_3,80,97,60,70,97,60,86,92,91,-,0.1,-,0.1,-,-,-,-,-,-,Mackay,-,Mackay,Mount Pleasant,Mount Pleasant,Mackay,-,-,-,-,Mackay,Mackay,Mackay,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GBEAGGCEFEE,Guangdong CPH2577,-,-,QLD,4610,70,66,63,89,98,95,-,100,80,60,-,100,51,77,77,0,100,0,67,86,100,100,440247_3,440247_2,440245_3,-,-,-,-,-,-,-,65,72,74,-,-,-,-,-,-,-,92.06,4.76,3.17,-,-,-,-,-,-,-,77,78,79,-,-,-,-,-,-,-,65,80,90,-,-,-,-,-,-,-,85,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone3,-,-,0.7300000000000001,Normal Data User,-,-,-,-,-,-,-,-,-,-,138,153,119,-,-,-,-,-,-,-,5,440247_3,440247_2,440245_3,100,97,60,100,98,60,100,97,80,-,-,-,-,-,-,-,-,-,-,Boyneside,-,Boyneside,Kumbia,-,-,-,-,-,-,Boyneside,Boyneside,Kumbia,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GBEFBFHFGFC,Samsung Galaxy A14,-,-,VIC,3020,70,69,84,75,100,100,-,100,50,0,-,100,65,64,92,65,100,4,84,100,100,100,338422_1,303081_2,338520_2,303081_1,-,-,-,-,-,-,83,77,79,86,-,-,-,-,-,-,96.29,3.35,0.26,0.1,-,-,-,-,-,-,64,76,71,79,-,-,-,-,-,-,85,50,65,65,-,-,-,-,-,-,100,100,100,100,-,-,-,-,-,-,65,70,70,85,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,-,-,-,-,-,-,-,Zone1,-,-,444.38,Normal Data User,-,11,4,-,-,-,-,-,-,-,36298,46505,35319,18703,-,-,-,-,-,-,10,303081_2,338520_2,-,65,91,90,42,89,68,-,-,-,-,0,0,-,-,-,-,-,-,-,Sunshine,-,Sunshine,Sunshine North,Sunshine,-,-,-,-,-,Sunshine,Sunshine North,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
